user,query,product,explanation,previous_reviews
A2D4J55CHOJABX,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'A2D4J55CHOJABX' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) really short after i recieve these cords i had to go check the ad again how could i have miss that these were super short cords they wouldnt sell many if they put the in the headline so if you need a cord that less than long this might be for you maybe if you want to charge from your pc otherwise this cord is pretty useless
2) work great w galaxy s just took this on a weekend camp trip use it for our samsung galaxy ss and work as expect was able to charge up the phone while running gps navigation like it so well we ordered another one for our other car current back ordered still wait seem to have all the advantage amp port of the other choice but for a great price thanks amazon yes it is all plastic but it seem very sturdy i dont think you can really find a better one for less than or more"
A2D4J55CHOJABX,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'A2D4J55CHOJABX' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) really short after i recieve these cords i had to go check the ad again how could i have miss that these were super short cords they wouldnt sell many if they put the in the headline so if you need a cord that less than long this might be for you maybe if you want to charge from your pc otherwise this cord is pretty useless
2) work great w galaxy s just took this on a weekend camp trip use it for our samsung galaxy ss and work as expect was able to charge up the phone while running gps navigation like it so well we ordered another one for our other car current back ordered still wait seem to have all the advantage amp port of the other choice but for a great price thanks amazon yes it is all plastic but it seem very sturdy i dont think you can really find a better one for less than or more"
A2E58INUVXL8VC,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'A2E58INUVXL8VC' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',1) exactly as describe exactly as describe sturdy and the double usb port are so useful charge my phone and itouch i recommend it
A2E58INUVXL8VC,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'A2E58INUVXL8VC' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',1) exactly as describe exactly as describe sturdy and the double usb port are so useful charge my phone and itouch i recommend it
ATS2855497V0I,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'ATS2855497V0I' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) excellent value for a protective case ive use several case and skin for my and my wife iphone over the last few years and this is one of the better one it is similar in protective ability to my wife prefer iphone g spring flower design snapon case cover but is cheap with some noticeable improvement this case has a clever two piece top and bottom halves which slide into each other solid instead of have a front and back halves held together by iffy snap it also has a satiny rubber texture which some might prefer for gripping over the hard plastic of the other case one thing it doesnt have is any pattern or picture its a plain two color graphite bottom with deep red was quick and easy and looks to give the phone a good home i carry my own phone in a gelaskin skin which cost me when my daughter drop it crack the screen i believe this case would protect the phone against much crack danger you will probably want to purchase a screen protector separate as the iphone g s do not have the harden screen of an iphone
2) only if you need an iphone stand i dont like keeping my iphone in a case and its scratch front face tell that preference however some people want to keep their expensive gadget pristine this is a decent protective case it envelope side and give a reasonable lip to minimize a face first flop damage its hook is that it has a little stand that pull out and allow the user to rest his phone in either portrait or landscape mode and the gimmick works quite well especially in landscape where it is the stand require the add of an inordinate amount of extra thickness to the back making my svelte little phone as big as any cheap giveaway phone so as well as the stand works im unlikely to keep use itthe volume control are a bit stiff and the opening for the muterotation switch is a bit tight plenty of room for standard handset jack and the camera opening is not a decent choice for someone look for a protective case with a ive had to drop my rating to stars as ive actually went through the process of remove my phone from this case and it is the hardest case to remove ive ever use my finger are pinched and tingle after squeeze my phone out seem to be easy to remove it from the bottom first to get a corner free and then pry it out still im glad it was in the case the other day when my daughter drop it onto a concrete patio with no harm done
3) bulky cheap look but functional ive been use a now unavailable kensington powerbolt as my car charger mainly for my iphone but occasional to my ipad a single usb socket is fine for commute but on long car trip when my car is fill with children and gadget a double socket make for a lot less test this by charge my iphone while in use while simultaneous charge a kindle fire and it seem to work fine on my minute commute i can add about to the charge status of the kindle while topping of the iphone all without any overheate or fuse pop a couple years ago i went through many charger try to find one that could reliable power an active iphone so im glad that cool running charger have become so inexpensive even while power two ive test and found to iphone touch rd playful pocket video touch camera needs a usb extension cable or it block the other charge hair extreme bluetooth ive test which didnt are pretty cheap look and the device is much much large than the powerbolt this make it easy to insert and remove but id have been happy with something compact as the large size make it easy to knock it out of kilt and stop charge which you might not notice while concentrate on driving this can be really annoy so not a perfect charger by any means but a useful budget model
4) for those who want an unadorned iphone when i first received this sleeve i gave it two stars as while beautiful made i didnt see myself finding it practical for daily protection of my then iphone then i just kept use it and use it and dislike other more permanent case which would have taken my iphone slim lines and hidden them away a two star became a three star and now its become a four star product as ive been convert in my opinion this really is a fine way to protect your expensive iphone during the day while still keeping it lightweight and maximal useful during can slip an iphone into this case but the extra half inch will protrude unprotected from the end since purchase an iphone ive been do that but i wouldnt recommend it
5) if and only if you like matte finish id prefer running around without a screen protector as they dont feel right my kid always pull the edge up and dust get in there however my poor old iphone was scratch into premature age by occasional share a pocket with a key so this time im being more careful however given the choice i still prefer glossy versus antiglare protector as antiglare has the problem of making everything a bit pebbly in its appearance and have a noticeable finger went quick and without incident there a large cut out for the front facing camera the earpiece speaker and the proximity sensor so there is some leeway in putt the sheet down not quite perfectly i squeegee air out easily enough leave a bubble free feel is not bad something like satin and the visual appearance is not as grainy as other screen protector ive seen
6) an average case there nothing particularly wrong with this case it fit and protect my iphone this is compete for my use with abelkin candy grip case use for over a year and which i prefer due to being more svelte and less squishy this case is made of two separate component an inner case of silicone rubber and a hard outer case this is fine and has benefit in terms of both protect against dent and give the phone a more gentle when drop but it do make it noticeable more bulky and the lip around the screen is a bit too raise and squishy for my taste all three of these complaint on my part are the flip side of making the case more protective obviously protection is the main feature of a case so please feel free to think of these as havent had any problem insert the charge cord or use the volume or power in summary a perfectly serviceable if bulky case that err on being too protective"
ATS2855497V0I,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'ATS2855497V0I' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) excellent value for a protective case ive use several case and skin for my and my wife iphone over the last few years and this is one of the better one it is similar in protective ability to my wife prefer iphone g spring flower design snapon case cover but is cheap with some noticeable improvement this case has a clever two piece top and bottom halves which slide into each other solid instead of have a front and back halves held together by iffy snap it also has a satiny rubber texture which some might prefer for gripping over the hard plastic of the other case one thing it doesnt have is any pattern or picture its a plain two color graphite bottom with deep red was quick and easy and looks to give the phone a good home i carry my own phone in a gelaskin skin which cost me when my daughter drop it crack the screen i believe this case would protect the phone against much crack danger you will probably want to purchase a screen protector separate as the iphone g s do not have the harden screen of an iphone
2) only if you need an iphone stand i dont like keeping my iphone in a case and its scratch front face tell that preference however some people want to keep their expensive gadget pristine this is a decent protective case it envelope side and give a reasonable lip to minimize a face first flop damage its hook is that it has a little stand that pull out and allow the user to rest his phone in either portrait or landscape mode and the gimmick works quite well especially in landscape where it is the stand require the add of an inordinate amount of extra thickness to the back making my svelte little phone as big as any cheap giveaway phone so as well as the stand works im unlikely to keep use itthe volume control are a bit stiff and the opening for the muterotation switch is a bit tight plenty of room for standard handset jack and the camera opening is not a decent choice for someone look for a protective case with a ive had to drop my rating to stars as ive actually went through the process of remove my phone from this case and it is the hardest case to remove ive ever use my finger are pinched and tingle after squeeze my phone out seem to be easy to remove it from the bottom first to get a corner free and then pry it out still im glad it was in the case the other day when my daughter drop it onto a concrete patio with no harm done
3) bulky cheap look but functional ive been use a now unavailable kensington powerbolt as my car charger mainly for my iphone but occasional to my ipad a single usb socket is fine for commute but on long car trip when my car is fill with children and gadget a double socket make for a lot less test this by charge my iphone while in use while simultaneous charge a kindle fire and it seem to work fine on my minute commute i can add about to the charge status of the kindle while topping of the iphone all without any overheate or fuse pop a couple years ago i went through many charger try to find one that could reliable power an active iphone so im glad that cool running charger have become so inexpensive even while power two ive test and found to iphone touch rd playful pocket video touch camera needs a usb extension cable or it block the other charge hair extreme bluetooth ive test which didnt are pretty cheap look and the device is much much large than the powerbolt this make it easy to insert and remove but id have been happy with something compact as the large size make it easy to knock it out of kilt and stop charge which you might not notice while concentrate on driving this can be really annoy so not a perfect charger by any means but a useful budget model
4) for those who want an unadorned iphone when i first received this sleeve i gave it two stars as while beautiful made i didnt see myself finding it practical for daily protection of my then iphone then i just kept use it and use it and dislike other more permanent case which would have taken my iphone slim lines and hidden them away a two star became a three star and now its become a four star product as ive been convert in my opinion this really is a fine way to protect your expensive iphone during the day while still keeping it lightweight and maximal useful during can slip an iphone into this case but the extra half inch will protrude unprotected from the end since purchase an iphone ive been do that but i wouldnt recommend it
5) if and only if you like matte finish id prefer running around without a screen protector as they dont feel right my kid always pull the edge up and dust get in there however my poor old iphone was scratch into premature age by occasional share a pocket with a key so this time im being more careful however given the choice i still prefer glossy versus antiglare protector as antiglare has the problem of making everything a bit pebbly in its appearance and have a noticeable finger went quick and without incident there a large cut out for the front facing camera the earpiece speaker and the proximity sensor so there is some leeway in putt the sheet down not quite perfectly i squeegee air out easily enough leave a bubble free feel is not bad something like satin and the visual appearance is not as grainy as other screen protector ive seen
6) an average case there nothing particularly wrong with this case it fit and protect my iphone this is compete for my use with abelkin candy grip case use for over a year and which i prefer due to being more svelte and less squishy this case is made of two separate component an inner case of silicone rubber and a hard outer case this is fine and has benefit in terms of both protect against dent and give the phone a more gentle when drop but it do make it noticeable more bulky and the lip around the screen is a bit too raise and squishy for my taste all three of these complaint on my part are the flip side of making the case more protective obviously protection is the main feature of a case so please feel free to think of these as havent had any problem insert the charge cord or use the volume or power in summary a perfectly serviceable if bulky case that err on being too protective"
A29VEDJ2V1E4U3,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'A29VEDJ2V1E4U3' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',1) cheap is cheap purchase this cause it was cheap yes it was it fell apart use it once maybe twice not worth the i thought it would last at least a year
A29VEDJ2V1E4U3,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'A29VEDJ2V1E4U3' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',1) cheap is cheap purchase this cause it was cheap yes it was it fell apart use it once maybe twice not worth the i thought it would last at least a year
A273XWEV614D2B,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'A273XWEV614D2B' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',1) too weak for two smartphone the problem with this unit is it has amp total that not enough to keep two smartphone that are being active use charge while driving if you have someone on bluetooth on a call and another play a game youre only go to slow down how quick each phone go dead defeat the purpose of have a dual chargerlook for a model that has at least amp or better
A273XWEV614D2B,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'A273XWEV614D2B' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',1) too weak for two smartphone the problem with this unit is it has amp total that not enough to keep two smartphone that are being active use charge while driving if you have someone on bluetooth on a call and another play a game youre only go to slow down how quick each phone go dead defeat the purpose of have a dual chargerlook for a model that has at least amp or better
A3NRIS6JOJ2R8K,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'A3NRIS6JOJ2R8K' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) good charger do what it say we have two charger in the automobile these days one in the back for the kid to charge device this one and a more powerful one in the front for me and my wife for tablet and our phone this one do a great job and works very well we just chose a amp for the front to handle tablet on our annual trip were in the car for hour so have charger is a necessity to keep everyone busy and to avoid
2) lightweight portable for everyday use my tablet sit on this stand and doesnt move there is no concern about it fall off etc i was use a plastic base that came with my tablet but it was mold plastic so it wasnt easy to carry around i am try to find a simple case that will hold the tab an anker bluetooth keyboard this very wonderful stand that fold up and perhaps a stylus or spare battery for the keyboard an additional option would be a battery pack for the tablet in any of these situation the tablet stand is barely noticeable when its fold up i am thinking of rigging a little pocket beneath the keyboard to hold the stand when i transport it yes its that thin however its very sturdy and im happy with it stars will order more for family and friends as gift
3) doesnt fit properly consider buy another brand otterbox has lost me as a customer after this purchase the bottom of the case in the front never seem to fit correct and were constant try to reset the placement of the phone taking it out and putt it back together again to no avail disgust with it look elsewhere and save yourself the trouble
4) thank you for the screen protector the screen protection alone is worth have this case but the whole thing is great i dont really count the external snap on cover as a layer of protection because i carry it in my shirt pocket but if you drop this thing its far more likely that it will survive than if it slap off of the ground with a lesser form of protection on it the polycarbonate screen protection save me ton of annoyance with those cheap plastic cover that have to be adjust and replace this solid case is very well made and not too thick as i expect my s would have survive the minor fall it suffer from had i use this case and i would never have had to replace that phone with the s"
A3NRIS6JOJ2R8K,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'A3NRIS6JOJ2R8K' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) good charger do what it say we have two charger in the automobile these days one in the back for the kid to charge device this one and a more powerful one in the front for me and my wife for tablet and our phone this one do a great job and works very well we just chose a amp for the front to handle tablet on our annual trip were in the car for hour so have charger is a necessity to keep everyone busy and to avoid
2) lightweight portable for everyday use my tablet sit on this stand and doesnt move there is no concern about it fall off etc i was use a plastic base that came with my tablet but it was mold plastic so it wasnt easy to carry around i am try to find a simple case that will hold the tab an anker bluetooth keyboard this very wonderful stand that fold up and perhaps a stylus or spare battery for the keyboard an additional option would be a battery pack for the tablet in any of these situation the tablet stand is barely noticeable when its fold up i am thinking of rigging a little pocket beneath the keyboard to hold the stand when i transport it yes its that thin however its very sturdy and im happy with it stars will order more for family and friends as gift
3) doesnt fit properly consider buy another brand otterbox has lost me as a customer after this purchase the bottom of the case in the front never seem to fit correct and were constant try to reset the placement of the phone taking it out and putt it back together again to no avail disgust with it look elsewhere and save yourself the trouble
4) thank you for the screen protector the screen protection alone is worth have this case but the whole thing is great i dont really count the external snap on cover as a layer of protection because i carry it in my shirt pocket but if you drop this thing its far more likely that it will survive than if it slap off of the ground with a lesser form of protection on it the polycarbonate screen protection save me ton of annoyance with those cheap plastic cover that have to be adjust and replace this solid case is very well made and not too thick as i expect my s would have survive the minor fall it suffer from had i use this case and i would never have had to replace that phone with the s"
AHS6PX6H22WW1,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'AHS6PX6H22WW1' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) good quality with value price for charge usb device at the same time this is convenient for charge device i charge my cell pone and mp player while on long road trip if you have to remove the charger frequent you will prefer this amazonbasic model since it is easy to grab and remove the on light of this charger is pretty bright to get good attention if the usb charger get itself unplugg from the cigar lighter adapter due to car vibration you wont miss this event as the on light is gone some people dont like this bright on light i think its useful thoughthi charger works fine with my ipad when the ipad is in off ipad is on the ipad say its not charge actually it is still being charged it is just not fast enough to meet the needs of the device so the battery is still get recommend it nice quality low price and the amp for use with many usb product
2) cool it do stick to the nonsmooth dashboard the dashboard of my van is a texture surface and its not smooth initially i am skeptical if this universal patent sticky suction cup can stick to my dashboard to my surprise it do however i do follow the instruction to prepare my dashboard first besides the dashboard the sticky pad likes window best by the way my van is yearold and i never clean the dashboard with any oily lubricate stuff i suspect the sticky suck cup can stay put on a well maintain well lubricate has numerous angle and option for fitting most smartphone i have no problem to fit my phone or my wife phonei intentional soil the sticky pad to make it less sticky and then i follow the instruction to clean it up with warm water amazing it indeed recover the sticky in all i love this sticky suck cup and i will recommend to my friends"
AHS6PX6H22WW1,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'AHS6PX6H22WW1' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) good quality with value price for charge usb device at the same time this is convenient for charge device i charge my cell pone and mp player while on long road trip if you have to remove the charger frequent you will prefer this amazonbasic model since it is easy to grab and remove the on light of this charger is pretty bright to get good attention if the usb charger get itself unplugg from the cigar lighter adapter due to car vibration you wont miss this event as the on light is gone some people dont like this bright on light i think its useful thoughthi charger works fine with my ipad when the ipad is in off ipad is on the ipad say its not charge actually it is still being charged it is just not fast enough to meet the needs of the device so the battery is still get recommend it nice quality low price and the amp for use with many usb product
2) cool it do stick to the nonsmooth dashboard the dashboard of my van is a texture surface and its not smooth initially i am skeptical if this universal patent sticky suction cup can stick to my dashboard to my surprise it do however i do follow the instruction to prepare my dashboard first besides the dashboard the sticky pad likes window best by the way my van is yearold and i never clean the dashboard with any oily lubricate stuff i suspect the sticky suck cup can stay put on a well maintain well lubricate has numerous angle and option for fitting most smartphone i have no problem to fit my phone or my wife phonei intentional soil the sticky pad to make it less sticky and then i follow the instruction to clean it up with warm water amazing it indeed recover the sticky in all i love this sticky suck cup and i will recommend to my friends"
A2L4ZGN7GZJ95T,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'A2L4ZGN7GZJ95T' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) handy charger for usb connected device a great value charger for usb power device works smooth and charge device simultaneous it seem sturdy and it fit any standard auto dc power input
2) weak battery backup charge for portable device this rayovac external battery pack is design to give you some extra battery power to charge your phone or tablet when you run out of power the instruction are on the box and the item has a switch which you use to change between recharge mode and device connect mode you can recharge the portable battery with a usb power source and a light switch from red to green when the recharge is complete this item is design so you can attach it to a keychain and it can connect to either iphone port or microusb port to power your device the box say it works with samsung but samsung phone have a unique connect that is different so it wont work with those samsung item the main problem with this item is its weak battery which doesnt supply much power you can find much more powerful portable battery boost pack with a similar size at a reasonable price so why bother with have this i also believe this should have come with an instruction sheet instead of the instruction on the box and the switch could have been a bit large with easy to read writing i would suggest those look for extra battery power pass on this and get something more powerful
3) micro usb charge cable with indicator light this review is for a free sample provided by the manufacturer for review this is the micro usb version newly update recently by the manufacturer so far it is working fine charge the item ive test it on and showing the redorange colored light during the charge and the blue light when the device is fully charged this is nice if you are charge something that doesnt have its own visible or audible charge indicator the product current come with a year warranty if you desire to have the indicator light this cable is pretty nice if you dont need the light you may just want to get a basic cable that a bit more inexpensive
4) compact port usb wall charger adapter this little device connect to an ac wall outlet and provide usb port for you to connect any compatible device so you can charge multiple device through a single ac outlet the wall plugin prong on this charger fold in so you can more easily store it when its not in use it has builtin safety features so it wont overcharge your device this is another quality oxa device to use with a variety of mobile electronic item"
A2L4ZGN7GZJ95T,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'A2L4ZGN7GZJ95T' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) handy charger for usb connected device a great value charger for usb power device works smooth and charge device simultaneous it seem sturdy and it fit any standard auto dc power input
2) weak battery backup charge for portable device this rayovac external battery pack is design to give you some extra battery power to charge your phone or tablet when you run out of power the instruction are on the box and the item has a switch which you use to change between recharge mode and device connect mode you can recharge the portable battery with a usb power source and a light switch from red to green when the recharge is complete this item is design so you can attach it to a keychain and it can connect to either iphone port or microusb port to power your device the box say it works with samsung but samsung phone have a unique connect that is different so it wont work with those samsung item the main problem with this item is its weak battery which doesnt supply much power you can find much more powerful portable battery boost pack with a similar size at a reasonable price so why bother with have this i also believe this should have come with an instruction sheet instead of the instruction on the box and the switch could have been a bit large with easy to read writing i would suggest those look for extra battery power pass on this and get something more powerful
3) micro usb charge cable with indicator light this review is for a free sample provided by the manufacturer for review this is the micro usb version newly update recently by the manufacturer so far it is working fine charge the item ive test it on and showing the redorange colored light during the charge and the blue light when the device is fully charged this is nice if you are charge something that doesnt have its own visible or audible charge indicator the product current come with a year warranty if you desire to have the indicator light this cable is pretty nice if you dont need the light you may just want to get a basic cable that a bit more inexpensive
4) compact port usb wall charger adapter this little device connect to an ac wall outlet and provide usb port for you to connect any compatible device so you can charge multiple device through a single ac outlet the wall plugin prong on this charger fold in so you can more easily store it when its not in use it has builtin safety features so it wont overcharge your device this is another quality oxa device to use with a variety of mobile electronic item"
A37PZJH2F13IOR,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'A37PZJH2F13IOR' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) interesting idea badly execute prosnice support folks support folks ability to solve is a beautiful phone it feel great in your hand it has a premium finish i like the way the phone give tactile feedback when youre use the on screen only being up for so short a time the market app store is very full of sometimes useful and inexpensive app the android os itself seem like it is well plan outi also have to say that during the forty or so hour ive been on the phone with them the folks at sprint their advanced technical folks and the folks at htc have been quite nice very current on my second handset in as many month the first one refuse to let me see text or voice mail it had about a hour battery life due to what i was told was an issue with the text application the process was never allow by that app to ever sleep it was running of the nice folks at sprint sent me a new phone and batterythe new one has had some of the same issue and other that have been baffling the browse would refuse to ever open apparently you have to clear the history just about daily to keep this from happening the browse seem to think i was in germany flipping over to that language despite my never request itthe thing still wont let me see all my voice mail sometimes drop them in days later change over to the handcent text app per those same nice folks at sprint seem to clear up the sleep issue with the process but now sprint is telling me handcent may be to blame for my phone lock up and not letting me answer phone callsi cannot get my hotmail account to load to the phone you have to use an advanced task killer to preserve the battery the phone is already to quiet and heaven help you if you get a case for it as it will muffle the phone speaker phone by huge if you use too much of the internal memory the only place app can reside it will cause the phone to loose its mind as well just try turning off the htc sense that reduce the number of screen and type of widget you can use but since theyve got me paranoid about use the internal memory it isnt a huge sad i got this phone that said my fiance phone has work with little or no problem that why it is get two stars id not give it process unreliable build quality os that kill the phone usefulness stay away stay far far away
2) not fond of this unit works but doesnt do a great job didnt come with any cable do charge but it take a good long time
3) so glad i got this amazon seller are amazing okay okay so i got the d the first day it was outand while it is the best phone ive ever own that faint praise the phone as some serious issue battery chew for one but the most significant problem i had with the physical design an super touchy switch got fixed by this wonderful amazing well thought out productthe switch is now completely surround by the case which is thick than the switch is tall making inadvertent trigger almost impossible nowthe case also protect the camera lens and the led flash moreover it cover the dedicated camera button which is appreciate as it really sticks out and might have been prone to damage it i drop the phonethe case is a nice purple see through and fit the phone tight enough that it isnt coming off any time make the phone only slightly big but with the advantage noted a real life saver now if it could just make the phone battery live long"
A37PZJH2F13IOR,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'A37PZJH2F13IOR' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) interesting idea badly execute prosnice support folks support folks ability to solve is a beautiful phone it feel great in your hand it has a premium finish i like the way the phone give tactile feedback when youre use the on screen only being up for so short a time the market app store is very full of sometimes useful and inexpensive app the android os itself seem like it is well plan outi also have to say that during the forty or so hour ive been on the phone with them the folks at sprint their advanced technical folks and the folks at htc have been quite nice very current on my second handset in as many month the first one refuse to let me see text or voice mail it had about a hour battery life due to what i was told was an issue with the text application the process was never allow by that app to ever sleep it was running of the nice folks at sprint sent me a new phone and batterythe new one has had some of the same issue and other that have been baffling the browse would refuse to ever open apparently you have to clear the history just about daily to keep this from happening the browse seem to think i was in germany flipping over to that language despite my never request itthe thing still wont let me see all my voice mail sometimes drop them in days later change over to the handcent text app per those same nice folks at sprint seem to clear up the sleep issue with the process but now sprint is telling me handcent may be to blame for my phone lock up and not letting me answer phone callsi cannot get my hotmail account to load to the phone you have to use an advanced task killer to preserve the battery the phone is already to quiet and heaven help you if you get a case for it as it will muffle the phone speaker phone by huge if you use too much of the internal memory the only place app can reside it will cause the phone to loose its mind as well just try turning off the htc sense that reduce the number of screen and type of widget you can use but since theyve got me paranoid about use the internal memory it isnt a huge sad i got this phone that said my fiance phone has work with little or no problem that why it is get two stars id not give it process unreliable build quality os that kill the phone usefulness stay away stay far far away
2) not fond of this unit works but doesnt do a great job didnt come with any cable do charge but it take a good long time
3) so glad i got this amazon seller are amazing okay okay so i got the d the first day it was outand while it is the best phone ive ever own that faint praise the phone as some serious issue battery chew for one but the most significant problem i had with the physical design an super touchy switch got fixed by this wonderful amazing well thought out productthe switch is now completely surround by the case which is thick than the switch is tall making inadvertent trigger almost impossible nowthe case also protect the camera lens and the led flash moreover it cover the dedicated camera button which is appreciate as it really sticks out and might have been prone to damage it i drop the phonethe case is a nice purple see through and fit the phone tight enough that it isnt coming off any time make the phone only slightly big but with the advantage noted a real life saver now if it could just make the phone battery live long"
AOC70KMGAC5TY,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'AOC70KMGAC5TY' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',1) what a great investment i keep this in my car so i no long have to worry about my phone running out of juice when im talk or play music i also recently was on a long road trip so had my ipad plug into it and was able to play my itune my whole trip and because there are two usb port i was also able to talk on my phone for as long as i want without have to worry about my phone running out of power this is one of the best purchase ive made
AOC70KMGAC5TY,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'AOC70KMGAC5TY' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',1) what a great investment i keep this in my car so i no long have to worry about my phone running out of juice when im talk or play music i also recently was on a long road trip so had my ipad plug into it and was able to play my itune my whole trip and because there are two usb port i was also able to talk on my phone for as long as i want without have to worry about my phone running out of power this is one of the best purchase ive made
A25CY0I386755K,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'A25CY0I386755K' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) four stars works as expect a bit on the flimsy side
2) five stars glitzy"
A25CY0I386755K,store accessory kindle power adapter,B00511PS3C,This product was retrieved because 'A25CY0I386755K' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) four stars works as expect a bit on the flimsy side
2) five stars glitzy"
ABSYIF0ONC2AF,store accessory kindle fire hdx power adapter,B00511PS3C,This product was retrieved because 'ABSYIF0ONC2AF' often buys products of brand 'Mountek' and 'B00511PS3C' is also associated with brand 'Mountek',"1) works it charge my device its relatively inexpensive it has two usb slot so you can charge two device at the same time the best part is that its back by amazon unlike a lot of cheap knock off electronic accessory being sold by rd party seller on amazon
2) great for senior i got this for my dad he not technical and he doesnt care about install more to use just as intuitive as iphone in some ways its even easy to and innovate ui unlike other mobile operate system it doesnt feel like a cheap copy of ios the window tile ui is innovate and just plain nice of course like everything else not everyone will like it but its originalthe best for the vision impair all text can be made big also unlike ios you can even resize buttons on the home screen it even has a high contrast option in my opinion this is the best for people who cant see very you cant beat the value its stylish functional fast and its at a low price as you go its compatible with pay as you go plan id say the lumia are the best phone for those plan if the iphone arent only i think wifi enable calling on tmobile if you have access to wireless internet call wont count against your minutesit has all the core app that you need email facebook skype twitter a web browse and camera its mp for the price its not to gb you can add extra sd storage up to performance pretty fast and i rarely notice any lag then again i didnt even try play games on it even though angry bird is included on the phonegood facebook integrate the phone seamless merge everything on your facebook into all parts of the phone ie all of your phone contact will have extra data like pictures and email pull from facebook making it one of the nicest phone contact uis found on a ms service integrate the phone seamless works with everything microsoft like skydrive and are very few app compare to either android or iphone thankful the main one like facebook skype google map viber and what app are available if you like app this isnt the phone to quality while the front of the phone is nice the back of it is all cheap plastic i dont mind since its a cheap phoneno camera flash pictures with poor lighting will not turn out well its an understand sacrifice for the priceno front camera youre not go to be able to use this for video chat with skype its understand for the sd storage can only be use by pictures video and music app are only limited to the gb of storage that the phone come with yes its really gb but the window os itself use up gb of it so you only have gb left to use only the video and pictures that you take and the music that you add can use the extra storage this would be really bad if window had a lot of app fortunately and unfortunately there arent very many app on window quality its horrible isnt great when its not on speaker phone even when the volume is maxe i can barely hear im stick to an iphone for myself if youre younger and open to new tech then ios or android is for you if you dont care about the latest app and games or are firm into window this is a really great starter smartphone at a low pricethi phone is just really awesome for the elderly"
